,id,product_uid,relevance,len_of_query,word_in_title,word_in_description
41418,126156,143491,3.0,2,1,2
41419,126157,143492,3.0,2,1,2
41420,126160,143494,3.0,2,2,2
41421,126168,143498,3.0,2,2,2
41422,126172,143502,2.33,3,2,2
41423,126174,143504,3.0,2,2,1
41424,126175,143505,3.0,3,2,2
41425,126176,143506,3.0,2,2,2
41426,126178,143508,2.0,2,2,2
41427,126181,143508,2.33,3,2,2
41428,126182,143509,2.0,3,2,2
41429,126183,143509,3.0,1,1,0
41430,126189,143514,3.0,2,1,2
41431,126190,143514,3.0,3,3,3
41432,126191,143515,2.67,3,2,1
41433,126192,143515,2.0,3,2,3
41434,126195,143516,3.0,3,2,3
41435,126198,143518,3.0,2,2,2
41436,126201,143520,2.33,2,2,0
41437,126202,143520,3.0,4,3,3
41438,126204,143522,3.0,3,2,3
41439,126213,143528,2.33,4,1,1
41440,126216,143530,3.0,2,2,2
41441,126218,143531,2.0,2,2,2
41442,126219,143532,3.0,3,2,3
41443,126221,143533,2.33,2,2,2
41444,126226,143536,1.0,2,2,2
41445,126227,143537,3.0,2,2,2
41446,126228,143538,2.67,4,2,3
41447,126233,143540,3.0,2,1,1
41448,126235,143541,2.33,1,1,0
41449,126236,143542,3.0,3,3,2
41450,126237,143542,2.33,4,3,2
41451,126239,143544,1.67,1,1,1
41452,126243,143545,1.33,5,1,4
41453,126244,143546,2.67,3,2,2
41454,126246,143547,1.33,4,3,4
41455,126250,143549,3.0,3,2,3
41456,126251,143550,2.33,3,1,1
41457,126252,143551,3.0,2,2,2
41458,126253,143552,3.0,2,2,2
41459,126254,143552,2.33,3,3,3
41460,126255,143553,2.67,3,2,1
41461,126256,143554,2.67,3,3,3
41462,126258,143555,3.0,2,2,2
41463,126262,143559,2.0,1,1,1
41464,126265,143561,2.33,4,2,2
41465,126266,143562,3.0,2,2,1
41466,126267,143563,3.0,3,3,3
41467,126270,143565,3.0,3,3,2
41468,126272,143567,2.67,3,3,3
41469,126273,143567,2.0,4,4,3
41470,126274,143567,2.33,4,4,3
41471,126275,143568,2.33,1,1,1
41472,126283,143572,3.0,4,4,3
41473,126284,143573,2.67,2,2,2
41474,126285,143574,2.0,2,1,1
41475,126289,143574,2.33,2,2,2
41476,126290,143575,2.33,6,3,3
41477,126292,143575,3.0,3,1,2
41478,126299,143577,3.0,7,6,2
41479,126300,143578,1.67,3,3,2
41480,126314,143586,1.67,5,2,3
41481,126315,143586,3.0,3,3,3
41482,126319,143589,2.0,3,2,2
41483,126322,143590,3.0,3,3,3
41484,126326,143591,2.33,2,0,0
41485,126327,143591,3.0,2,1,2
41486,126329,143591,2.67,3,2,2
41487,126331,143591,1.67,3,1,1
41488,126335,143594,2.33,7,4,5
41489,126337,143595,1.33,3,2,2
41490,126343,143600,2.33,4,3,3
41491,126347,143603,3.0,2,2,2
41492,126350,143605,2.33,2,2,2
41493,126353,143608,1.67,4,3,1
41494,126354,143609,3.0,2,2,2
41495,126355,143610,2.0,2,2,0
41496,126356,143611,3.0,6,3,3
41497,126359,143612,2.67,4,3,0
41498,126362,143614,2.67,3,2,2
41499,126364,143614,2.67,2,0,1
41500,126367,143617,3.0,2,2,2
41501,126369,143618,3.0,4,4,4
41502,126377,143622,2.0,4,3,2
41503,126381,143623,2.0,4,3,3
41504,126382,143624,2.0,2,2,0
41505,126385,143625,2.33,3,2,2
41506,126386,143625,2.67,2,2,2
41507,126388,143625,2.33,4,3,3
41508,126393,143628,3.0,2,2,2
41509,126394,143629,3.0,3,2,2
41510,126417,143638,2.67,2,2,1
41511,126420,143640,2.67,6,4,4
41512,126421,143641,3.0,3,2,3
41513,126429,143647,2.33,4,0,4
41514,126432,143648,3.0,4,4,1
41515,126434,143649,1.33,2,1,1
41516,126437,143650,1.33,2,0,0
41517,126439,143652,1.33,3,2,2
41518,126440,143653,2.67,2,2,1
41519,126441,143653,2.67,3,2,2
41520,126443,143654,3.0,1,1,1
41521,126445,143655,2.67,3,2,2
41522,126446,143656,2.0,3,2,0
41523,126447,143657,2.67,5,4,5
41524,126449,143658,2.0,2,1,1
41525,126453,143660,2.0,3,2,2
41526,126454,143661,3.0,4,3,4
41527,126459,143662,3.0,3,2,2
41528,126462,143662,2.33,9,8,7
41529,126469,143665,1.67,4,2,3
41530,126480,143667,2.33,2,2,1
41531,126481,143668,2.67,2,1,1
41532,126483,143670,3.0,3,3,3
41533,126488,143673,3.0,1,1,1
41534,126489,143674,2.0,3,2,2
41535,126490,143674,2.0,4,2,2
41536,126491,143674,2.33,2,2,2
41537,126494,143677,3.0,2,1,2
41538,126496,143678,2.67,5,2,4
41539,126500,143680,3.0,4,2,4
41540,126501,143681,3.0,3,3,3
41541,126504,143684,2.67,4,3,3
41542,126507,143686,2.33,4,1,2
41543,126508,143686,2.33,3,1,1
41544,126509,143687,1.67,4,1,2
41545,126511,143687,1.0,4,2,3
41546,126513,143688,1.67,4,2,2
41547,126516,143690,3.0,2,2,2
41548,126521,143692,2.67,3,2,2
41549,126523,143694,3.0,2,2,2
41550,126524,143695,2.33,2,1,1
41551,126528,143696,3.0,3,2,3
41552,126530,143697,2.0,5,3,4
41553,126533,143698,1.67,2,1,1
41554,126537,143702,3.0,4,4,4
41555,126543,143704,1.67,2,2,2
41556,126549,143708,2.33,2,1,0
41557,126553,143710,2.67,2,1,2
41558,126554,143711,2.33,4,1,1
41559,126557,143711,1.33,4,0,1
41560,126561,143714,3.0,2,2,2
41561,126562,143714,3.0,2,2,2
41562,126571,143717,2.67,4,3,2
41563,126576,143719,3.0,5,4,5
41564,126578,143721,1.33,1,1,1
41565,126579,143721,1.67,1,1,1
41566,126580,143722,1.67,4,2,3
41567,126583,143722,2.67,6,4,5
41568,126585,143722,2.33,4,3,3
41569,126591,143726,3.0,3,3,3
41570,126594,143729,2.67,2,1,1
41571,126600,143733,3.0,2,2,2
41572,126601,143734,3.0,6,5,5
41573,126602,143734,1.67,5,3,3
41574,126605,143735,3.0,2,1,1
41575,126606,143736,2.33,4,3,3
41576,126607,143737,1.67,2,1,1
41577,126613,143742,3.0,2,2,2
41578,126614,143743,1.33,2,2,1
41579,126616,143744,3.0,2,2,2
41580,126617,143745,3.0,3,3,0
41581,126623,143749,2.67,3,2,2
41582,126624,143750,2.67,3,2,2
41583,126626,143751,2.0,2,1,2
41584,126628,143752,2.33,3,2,2
41585,126630,143752,2.0,4,2,2
41586,126635,143752,2.0,5,2,2
41587,126636,143753,2.33,3,3,3
41588,126640,143756,2.33,4,1,3
41589,126643,143759,2.0,5,2,2
41590,126645,143761,1.67,2,1,1
41591,126648,143762,2.33,6,3,5
41592,126649,143762,3.0,2,2,1
41593,126652,143765,2.67,3,1,0
41594,126653,143765,2.67,3,1,1
41595,126657,143766,2.33,5,0,3
41596,126661,143769,2.67,3,1,1
41597,126663,143770,3.0,2,2,2
41598,126670,143774,3.0,2,2,1
41599,126672,143776,3.0,2,2,2
41600,126678,143777,2.33,4,2,4
41601,126684,143781,2.33,4,2,3
41602,126686,143782,2.33,2,1,1
41603,126687,143782,3.0,3,3,3
41604,126691,143784,1.33,5,1,1
41605,126693,143784,2.33,3,3,1
41606,126695,143785,2.33,3,1,2
41607,126702,143786,3.0,1,1,0
41608,126703,143786,2.33,2,1,0
41609,126704,143787,3.0,3,3,0
41610,126707,143788,2.67,3,2,2
41611,126708,143788,2.33,3,2,1
41612,126709,143788,2.0,4,2,3
41613,126711,143788,2.33,5,3,3
41614,126713,143789,3.0,2,2,2
41615,126714,143790,2.67,6,4,1
41616,126715,143791,3.0,1,1,1
41617,126719,143792,1.33,1,0,0
41618,126724,143796,3.0,2,2,2
41619,126726,143798,3.0,3,3,2
41620,126730,143801,3.0,3,3,3
41621,126735,143806,2.0,3,1,1
41622,126736,143806,3.0,3,3,3
41623,126737,143807,3.0,3,1,2
41624,126739,143808,2.67,4,3,3
41625,126743,143811,3.0,3,3,2
41626,126745,143812,1.67,1,1,1
41627,126747,143814,3.0,4,3,2
41628,126755,143817,3.0,2,1,1
41629,126757,143817,3.0,3,2,3
41630,126758,143818,2.67,2,2,1
41631,126761,143819,2.67,2,1,2
41632,126767,143820,1.0,1,0,0
41633,126771,143821,3.0,3,2,2
41634,126773,143821,3.0,2,2,2
41635,126774,143821,2.67,5,3,4
41636,126776,143822,2.33,1,1,1
41637,126778,143824,3.0,2,2,2
41638,126780,143826,1.67,3,2,2
41639,126788,143832,3.0,2,2,2
41640,126795,143835,2.33,5,3,3
41641,126799,143838,3.0,7,6,6
41642,126804,143839,2.67,3,3,1
41643,126805,143840,3.0,3,1,2
41644,126810,143842,2.33,4,1,1
41645,126814,143845,2.33,1,1,1
41646,126815,143846,2.0,1,1,1
41647,126817,143847,2.67,1,1,1
41648,126819,143849,3.0,3,3,3
41649,126820,143850,2.0,2,2,0
41650,126821,143850,2.0,3,2,1
41651,126824,143851,3.0,5,2,5
41652,126825,143852,3.0,3,3,2
41653,126829,143854,1.0,3,2,3
41654,126835,143858,1.67,2,0,2
41655,126839,143861,3.0,2,2,2
41656,126841,143862,3.0,2,1,1
41657,126842,143863,3.0,3,3,3
41658,126846,143865,2.33,1,1,1
41659,126847,143866,3.0,3,3,3
41660,126850,143868,2.67,1,1,0
41661,126852,143869,2.33,2,2,2
41662,126854,143871,2.0,4,2,1
41663,126855,143871,2.33,4,2,2
41664,126856,143871,2.67,6,2,2
41665,126863,143875,2.67,3,2,2
41666,126866,143876,3.0,1,0,0
41667,126869,143878,2.33,5,3,2
41668,126871,143879,3.0,1,1,0
41669,126876,143883,2.0,6,1,2
41670,126881,143885,2.33,4,2,3
41671,126883,143885,1.67,3,2,2
41672,126884,143886,1.67,3,2,2
41673,126886,143886,2.33,3,2,2
41674,126887,143887,1.67,4,2,2
41675,126889,143887,3.0,1,1,1
41676,126890,143888,2.67,4,4,4
41677,126894,143890,3.0,3,3,3
41678,126895,143890,3.0,2,2,2
41679,126896,143890,2.67,2,2,2
41680,126898,143891,2.67,4,3,3
41681,126899,143891,2.0,3,2,2
41682,126900,143892,2.67,3,1,3
41683,126903,143892,3.0,2,2,2
41684,126908,143895,3.0,2,2,2
41685,126911,143896,2.67,3,2,2
41686,126912,143897,1.33,4,2,2
41687,126917,143900,3.0,11,11,11
41688,126921,143901,3.0,2,1,2
41689,126932,143907,2.0,2,2,2
41690,126933,143908,2.33,4,3,2
41691,126937,143911,2.67,2,2,2
41692,126939,143913,2.0,4,2,3
41693,126941,143914,3.0,4,3,3
41694,126944,143916,3.0,5,4,4
41695,126945,143916,3.0,2,2,2
41696,126947,143917,2.67,3,3,3
41697,126952,143919,3.0,3,2,2
41698,126955,143921,3.0,3,3,2
41699,126963,143928,2.67,3,2,2
41700,126964,143929,2.33,3,1,2
41701,126967,143931,2.33,2,0,0
41702,126968,143932,1.67,2,1,1
41703,126969,143933,3.0,1,1,0
41704,126970,143934,3.0,3,3,2
41705,126979,143940,3.0,2,2,2
41706,126980,143940,1.67,2,1,1
41707,126986,143943,2.33,3,2,3
41708,126992,143948,3.0,2,2,2
41709,126993,143949,3.0,3,2,2
41710,127003,143954,3.0,2,2,2
41711,127005,143955,1.67,5,3,3
41712,127008,143956,1.67,1,0,0
41713,127010,143957,3.0,2,1,1
41714,127025,143963,2.33,2,2,1
41715,127030,143966,2.0,2,1,2
41716,127031,143967,2.33,3,1,1
41717,127033,143967,3.0,3,1,1
41718,127036,143967,2.33,3,2,2
41719,127037,143967,2.33,5,2,3
41720,127039,143968,2.67,2,2,2
41721,127040,143968,3.0,2,1,2
41722,127043,143970,3.0,4,3,3
41723,127044,143971,1.67,2,2,2
41724,127051,143974,3.0,3,3,2
41725,127055,143975,1.33,2,2,1
41726,127056,143975,2.0,3,2,3
41727,127063,143978,1.33,1,0,0
41728,127064,143979,3.0,4,3,3
41729,127067,143980,3.0,3,3,3
41730,127070,143983,3.0,3,3,3
41731,127074,143985,2.33,2,2,1
41732,127080,143988,2.0,3,0,1
41733,127088,143993,3.0,3,3,1
41734,127089,143994,2.33,3,3,3
41735,127093,143995,3.0,2,2,1
41736,127094,143996,3.0,4,4,3
41737,127096,143997,2.0,1,1,1
41738,127097,143998,3.0,4,2,1
41739,127098,143998,2.67,4,2,1
41740,127099,143998,2.33,6,5,4
41741,127100,143998,3.0,3,1,1
41742,127101,143999,1.67,3,2,3
41743,127103,143999,2.67,5,5,5
41744,127104,143999,2.33,4,4,4
41745,127107,144001,3.0,3,3,2
41746,127110,144002,3.0,6,5,5
41747,127112,144002,2.33,4,3,3
41748,127125,144014,2.67,3,2,2
41749,127126,144015,1.67,1,0,0
41750,127129,144018,2.0,2,2,0
41751,127130,144019,3.0,3,3,3
41752,127131,144020,2.0,4,2,3
41753,127132,144021,2.67,3,2,2
41754,127138,144024,3.0,2,0,1
41755,127140,144025,2.33,2,1,2
41756,127141,144025,2.33,3,2,2
41757,127145,144028,2.33,3,2,2
41758,127146,144029,2.67,2,1,1
41759,127148,144029,2.67,3,2,2
41760,127151,144029,2.33,9,4,4
41761,127152,144029,2.33,3,2,2
41762,127153,144030,2.33,3,1,1
41763,127155,144032,2.33,1,1,1
41764,127160,144034,2.33,4,3,3
41765,127164,144036,2.67,4,4,4
41766,127166,144037,2.67,3,2,2
41767,127180,144043,2.33,2,2,2
41768,127181,144044,2.33,2,1,1
41769,127186,144048,3.0,3,2,1
41770,127188,144049,1.67,4,2,2
41771,127190,144049,2.67,3,3,3
41772,127193,144051,3.0,3,2,2
41773,127208,144058,2.67,3,3,3
41774,127213,144060,2.0,3,2,1
41775,127214,144061,2.0,2,2,2
41776,127215,144061,1.67,3,2,2
41777,127219,144062,3.0,6,4,4
41778,127222,144064,3.0,3,3,3
41779,127223,144065,3.0,3,3,3
41780,127225,144067,2.33,2,2,2
41781,127227,144068,3.0,2,2,2
41782,127228,144069,2.33,3,3,3
41783,127235,144073,2.33,2,2,2
41784,127237,144073,3.0,2,2,2
41785,127239,144075,2.67,2,0,1
41786,127245,144077,1.67,3,1,1
41787,127248,144078,3.0,3,1,2
41788,127250,144078,2.67,3,1,2
41789,127265,144085,1.67,3,0,1
41790,127266,144085,2.0,5,4,5
41791,127268,144087,2.0,4,4,4
41792,127269,144088,2.33,2,2,2
41793,127270,144089,2.67,3,0,2
41794,127274,144090,3.0,2,2,2
41795,127276,144092,2.33,2,2,2
41796,127279,144093,2.0,1,1,1
41797,127283,144094,2.0,3,2,2
41798,127285,144094,2.0,4,2,2
41799,127288,144095,2.0,3,1,1
41800,127292,144097,3.0,1,1,1
41801,127296,144098,1.67,5,3,4
41802,127305,144102,3.0,2,2,2
41803,127310,144104,1.0,1,0,0
41804,127312,144106,1.33,3,1,1
41805,127314,144108,2.33,1,1,1
41806,127318,144110,3.0,5,2,2
41807,127321,144110,2.0,3,1,1
41808,127323,144111,2.33,6,4,4
41809,127332,144114,2.33,1,1,1
41810,127333,144115,3.0,3,2,0
41811,127339,144119,3.0,2,2,2
41812,127342,144122,2.67,3,2,2
41813,127346,144124,2.67,2,2,2
41814,127347,144125,2.33,7,1,6
41815,127352,144125,2.67,3,1,2
41816,127354,144125,2.33,5,2,3
41817,127357,144127,1.0,4,2,3
41818,127359,144128,3.0,4,4,4
41819,127374,144135,2.33,4,3,3
41820,127375,144135,2.67,4,2,4
41821,127380,144138,2.0,4,3,2
41822,127381,144138,1.67,5,3,3
41823,127382,144138,2.67,3,3,2
41824,127384,144139,1.33,2,2,1
41825,127385,144140,2.0,3,3,3
41826,127386,144140,2.0,5,5,5
41827,127393,144141,2.0,3,2,2
41828,127398,144141,1.67,2,1,1
41829,127400,144141,2.33,4,2,2
41830,127401,144142,3.0,4,3,3
41831,127402,144142,3.0,5,4,4
41832,127403,144143,3.0,3,3,0
41833,127407,144145,2.33,2,2,2
41834,127413,144148,2.0,4,3,2
41835,127416,144151,2.67,1,1,1
41836,127417,144151,1.67,3,1,1
41837,127418,144152,3.0,2,1,1
41838,127419,144152,1.67,2,0,1
41839,127422,144154,2.33,3,2,2
41840,127426,144155,1.0,1,1,0
41841,127431,144156,2.67,4,3,3
41842,127432,144156,3.0,5,5,5
41843,127434,144157,3.0,3,1,1
41844,127438,144159,2.33,5,3,2
41845,127452,144165,2.0,3,1,1
41846,127454,144166,2.33,3,2,2
41847,127455,144167,2.67,1,1,0
41848,127457,144169,1.67,1,1,1
41849,127458,144170,3.0,2,2,2
41850,127461,144173,3.0,2,2,2
41851,127462,144174,2.33,3,2,2
41852,127464,144175,3.0,2,2,2
41853,127465,144176,3.0,2,2,2
41854,127467,144177,1.0,3,2,1
41855,127468,144178,2.33,2,1,2
41856,127471,144180,3.0,3,3,3
41857,127475,144183,2.33,5,3,3
41858,127478,144185,3.0,3,3,3
41859,127479,144186,2.0,4,4,4
41860,127488,144191,3.0,2,1,1
41861,127491,144193,2.33,2,0,0
41862,127493,144193,3.0,4,1,1
41863,127495,144195,2.33,5,5,5
41864,127503,144198,1.67,3,1,2
41865,127507,144200,2.33,2,2,2
41866,127508,144201,3.0,4,4,3
41867,127515,144207,3.0,3,3,3
41868,127516,144207,3.0,3,3,3
41869,127517,144207,3.0,2,2,2
41870,127520,144209,2.33,5,4,4
41871,127521,144209,3.0,2,2,2
41872,127522,144210,3.0,3,2,2
41873,127528,144214,2.0,3,3,3
41874,127530,144215,3.0,3,3,3
41875,127531,144216,3.0,3,2,2
41876,127538,144220,2.67,2,2,2
41877,127541,144222,1.67,1,1,0
41878,127543,144223,2.33,3,1,3
41879,127545,144224,2.0,3,3,2
41880,127546,144225,1.67,1,0,0
41881,127551,144228,3.0,2,2,2
41882,127552,144229,2.0,4,3,3
41883,127557,144231,3.0,1,1,0
41884,127561,144233,2.33,5,2,4
41885,127563,144234,3.0,2,2,2
41886,127568,144235,1.0,3,1,1
41887,127570,144236,2.33,5,3,3
41888,127571,144236,2.67,3,2,1
41889,127574,144238,2.0,3,3,3
41890,127575,144238,3.0,3,2,3
41891,127585,144244,2.67,2,2,2
41892,127586,144245,2.0,1,1,1
41893,127593,144249,3.0,2,2,2
41894,127597,144253,1.33,3,1,1
41895,127598,144254,2.33,2,1,1
41896,127602,144256,2.67,2,2,2
41897,127605,144258,3.0,5,5,5
41898,127606,144259,2.67,2,2,2
41899,127613,144261,3.0,2,1,1
41900,127617,144263,2.0,4,2,2
41901,127623,144266,2.33,3,1,2
41902,127624,144266,2.0,3,1,1
41903,127626,144266,2.67,4,0,2
41904,127627,144266,2.67,1,1,1
41905,127633,144270,3.0,2,1,1
41906,127638,144271,2.33,2,2,2
41907,127640,144273,3.0,1,1,0
41908,127641,144274,2.33,5,4,2
41909,127642,144274,2.33,1,0,0
41910,127645,144275,1.67,1,0,0
41911,127646,144275,2.33,2,0,1
41912,127651,144276,3.0,3,1,1
41913,127653,144278,2.67,2,1,2
41914,127658,144281,2.33,1,1,1
41915,127659,144282,2.0,5,4,3
41916,127661,144283,3.0,2,1,1
41917,127663,144284,2.67,1,0,0
41918,127667,144285,2.67,1,1,1
41919,127668,144286,3.0,2,1,1
41920,127673,144289,1.67,4,1,1
41921,127676,144291,3.0,4,4,4
41922,127680,144292,1.0,3,2,2
41923,127681,144292,3.0,2,2,1
41924,127684,144294,2.67,5,4,4
41925,127685,144294,3.0,3,2,3
41926,127689,144296,2.33,3,2,2
41927,127690,144296,3.0,5,4,4
41928,127699,144299,1.67,4,2,2
41929,127701,144299,3.0,3,2,2
41930,127702,144299,3.0,3,1,1
41931,127704,144300,3.0,2,0,0
41932,127706,144300,2.33,3,3,3
41933,127707,144300,2.0,5,2,2
41934,127708,144301,2.67,3,1,1
41935,127709,144301,2.33,3,1,1
41936,127711,144301,2.33,3,2,2
41937,127713,144302,3.0,2,2,2
41938,127715,144304,3.0,2,2,2
41939,127717,144305,1.67,4,2,2
41940,127718,144305,1.67,4,2,2
41941,127721,144306,2.67,1,1,1
41942,127729,144309,2.67,4,1,1
41943,127733,144310,2.0,3,3,3
41944,127735,144312,2.33,2,2,1
41945,127736,144313,3.0,2,2,2
41946,127740,144315,3.0,3,3,3
41947,127744,144318,3.0,2,1,2
41948,127746,144320,3.0,2,2,2
41949,127747,144320,2.67,2,2,2
41950,127748,144321,3.0,1,1,1
41951,127749,144322,3.0,3,3,3
41952,127750,144322,3.0,4,3,4
41953,127752,144323,3.0,3,2,2
41954,127753,144324,2.67,2,0,0
41955,127755,144325,1.33,2,1,1
41956,127764,144329,2.0,3,1,2
41957,127769,144332,3.0,2,2,0
41958,127770,144333,2.0,3,2,2
41959,127776,144336,3.0,2,1,0
41960,127779,144338,2.67,4,3,3
41961,127781,144339,2.33,2,2,1
41962,127782,144339,1.67,3,2,2
41963,127784,144341,1.67,3,2,0
41964,127795,144344,1.0,3,2,2
41965,127799,144346,3.0,3,3,1
41966,127800,144347,2.67,3,3,3
41967,127802,144349,3.0,4,3,1
41968,127806,144351,2.67,5,3,4
41969,127808,144352,2.67,3,2,1
41970,127809,144352,2.33,2,0,0
41971,127822,144356,2.33,3,1,3
41972,127824,144357,2.67,5,5,5
41973,127825,144358,2.33,4,2,1
41974,127826,144358,2.67,2,2,1
41975,127829,144360,2.33,6,4,6
41976,127830,144360,2.67,3,2,3
41977,127832,144362,2.0,2,2,2
41978,127834,144363,3.0,3,3,3
41979,127838,144365,2.33,2,2,1
41980,127839,144365,2.0,3,1,1
41981,127840,144366,2.0,9,6,5
41982,127842,144368,3.0,2,2,1
41983,127843,144369,1.33,3,1,2
41984,127846,144369,2.0,5,3,4
41985,127849,144370,3.0,4,3,3
41986,127850,144371,2.67,2,2,0
41987,127855,144374,2.33,4,3,3
41988,127865,144378,2.67,4,3,3
41989,127867,144379,3.0,2,1,0
41990,127870,144381,3.0,4,4,4
41991,127874,144383,2.33,5,2,0
41992,127879,144383,3.0,3,3,2
41993,127880,144383,2.33,3,2,2
41994,127881,144383,2.33,4,3,2
41995,127884,144385,3.0,3,3,3
41996,127885,144386,3.0,3,2,1
41997,127886,144386,3.0,2,2,1
41998,127887,144387,3.0,2,2,0
41999,127888,144388,2.0,2,1,1
42000,127889,144388,2.33,2,2,0
42001,127892,144390,2.67,1,1,0
42002,127894,144391,1.33,1,0,0
42003,127899,144393,2.67,2,2,2
42004,127901,144395,1.67,2,1,2
42005,127906,144397,2.0,3,3,3
42006,127907,144397,2.0,4,2,3
42007,127908,144397,2.0,4,3,3
42008,127918,144402,2.0,6,2,2
42009,127921,144402,3.0,2,2,2
42010,127922,144403,2.67,2,2,1
42011,127924,144404,3.0,2,2,2
42012,127927,144406,2.67,4,4,4
42013,127933,144408,2.67,2,2,1
42014,127934,144409,3.0,2,2,2
42015,127936,144409,3.0,2,2,2
42016,127937,144410,1.0,4,2,2
42017,127938,144410,2.0,2,2,2
42018,127945,144415,2.33,2,2,2
42019,127947,144415,2.33,2,2,2
42020,127949,144417,2.67,2,2,0
42021,127950,144418,3.0,3,2,3
42022,127952,144418,2.67,3,0,2
42023,127954,144420,2.33,2,2,2
42024,127955,144421,2.33,6,3,3
42025,127958,144422,2.33,2,2,2
42026,127963,144424,3.0,3,1,2
42027,127967,144427,3.0,3,2,2
42028,127969,144428,3.0,2,2,2
42029,127971,144430,2.0,3,2,1
42030,127974,144432,3.0,2,1,1
42031,127977,144433,2.33,5,5,5
42032,127978,144433,2.33,4,4,4
42033,127979,144433,1.67,4,2,2
42034,127980,144433,2.33,2,2,2
42035,127982,144434,2.67,2,2,1
42036,127983,144435,2.67,4,3,3
42037,127987,144438,2.67,4,4,3
42038,127988,144438,2.0,6,3,5
42039,127989,144439,1.33,3,0,2
42040,127991,144440,2.0,5,0,1
42041,127997,144441,3.0,3,2,2
42042,128000,144442,1.67,4,3,2
42043,128002,144443,3.0,2,2,2
42044,128004,144445,3.0,4,2,1
42045,128007,144447,3.0,2,1,1
42046,128010,144449,1.33,3,2,2
42047,128015,144451,2.67,3,3,3
42048,128016,144452,2.67,2,2,2
42049,128022,144454,3.0,3,1,1
42050,128025,144456,2.0,3,1,2
42051,128028,144457,2.33,3,1,2
42052,128029,144457,2.33,3,1,2
42053,128031,144459,3.0,2,2,2
42054,128033,144461,3.0,2,2,2
42055,128037,144465,2.67,3,2,2
42056,128038,144465,1.33,3,1,1
42057,128046,144469,3.0,3,3,3
42058,128049,144472,2.33,4,3,4
42059,128053,144476,1.67,2,0,0
42060,128057,144477,2.33,2,2,2
42061,128058,144478,2.0,2,2,1
42062,128059,144479,3.0,2,1,1
42063,128060,144480,1.0,1,0,1
42064,128061,144481,3.0,1,1,1
42065,128065,144483,2.67,2,2,2
42066,128067,144485,1.67,3,2,2
42067,128068,144485,2.0,2,0,1
42068,128070,144487,2.67,6,5,4
42069,128071,144488,2.67,2,2,2
42070,128072,144489,2.67,4,3,4
42071,128076,144491,1.67,6,5,6
42072,128080,144492,2.33,3,2,2
42073,128083,144494,3.0,3,2,2
42074,128084,144494,3.0,4,3,2
42075,128087,144496,2.33,2,1,1
42076,128089,144497,3.0,2,2,2
42077,128090,144498,3.0,2,1,1
42078,128092,144499,2.67,11,9,9
42079,128095,144499,3.0,5,2,5
42080,128096,144500,3.0,4,2,3
42081,128097,144500,3.0,2,2,2
42082,128098,144501,3.0,3,2,3
42083,128099,144501,1.0,1,0,0
42084,128106,144505,3.0,3,2,2
42085,128108,144506,2.33,3,2,2
42086,128111,144507,1.67,3,2,2
42087,128112,144508,3.0,2,2,2
42088,128119,144513,3.0,1,1,1
42089,128121,144515,1.33,2,2,2
42090,128123,144516,2.33,3,2,1
42091,128125,144517,2.0,4,3,2
42092,128128,144520,2.33,4,3,3
42093,128132,144522,1.67,1,1,0
42094,128134,144524,2.33,2,2,0
42095,128138,144527,3.0,2,2,2
42096,128140,144528,2.33,2,2,2
42097,128141,144529,3.0,2,2,2
42098,128150,144530,3.0,4,4,4
42099,128152,144532,2.0,3,2,2
42100,128154,144532,1.0,3,1,1
42101,128155,144533,3.0,6,5,5
42102,128158,144536,3.0,2,1,1
42103,128159,144537,3.0,2,2,2
42104,128161,144538,3.0,2,2,2
42105,128162,144538,2.67,1,1,1
42106,128165,144538,3.0,4,1,2
42107,128166,144539,1.67,4,1,4
42108,128179,144550,3.0,2,2,2
42109,128181,144551,3.0,2,2,2
42110,128182,144551,2.67,3,1,2
42111,128184,144552,2.67,2,1,1
42112,128187,144554,2.0,5,2,3
42113,128193,144558,1.67,2,2,1
42114,128195,144559,2.33,1,1,1
42115,128199,144562,2.0,3,2,2
42116,128205,144565,1.67,2,2,2
42117,128210,144567,2.0,2,2,1
42118,128211,144568,3.0,2,2,2
42119,128215,144571,2.0,5,4,3
42120,128217,144571,2.33,5,3,2
42121,128220,144572,2.33,4,0,2
42122,128226,144573,3.0,2,2,2
42123,128234,144579,2.67,4,4,4
42124,128237,144579,2.67,2,2,2
42125,128239,144580,3.0,3,2,3
42126,128241,144581,1.67,4,2,2
42127,128247,144582,1.33,1,1,1
42128,128248,144582,2.33,2,1,1
42129,128249,144583,3.0,5,2,2
42130,128253,144586,3.0,3,3,3
42131,128256,144587,2.67,2,2,1
42132,128257,144587,2.67,3,1,1
42133,128258,144588,3.0,3,2,1
42134,128259,144589,2.33,4,4,4
42135,128260,144589,3.0,4,4,4
42136,128273,144591,3.0,3,2,2
42137,128275,144592,2.33,4,3,3
42138,128277,144592,2.0,3,2,2
42139,128278,144592,2.67,3,3,2
42140,128281,144594,2.67,2,2,2
42141,128283,144596,2.67,4,3,2
42142,128285,144597,3.0,2,0,1
42143,128291,144600,3.0,2,2,1
42144,128292,144600,2.67,2,2,2
42145,128294,144601,2.33,3,3,2
42146,128296,144603,2.33,4,2,2
42147,128304,144606,2.33,3,2,1
42148,128305,144607,3.0,3,3,2
42149,128306,144608,2.33,2,2,2
42150,128308,144610,2.0,2,1,1
42151,128309,144611,3.0,4,4,3
42152,128310,144611,1.67,4,2,1
